  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
125660 99999 201705171930 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   45 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705172000 040   3 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   55   47 1023.4 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705172030 030   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   46 ****** 30.21 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705172100 040   3 *** *** *** * * * 25.0 ** ** ** ** ** ** ** ** *   52   45 1023.3 30.18 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705172130 060   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   45 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705172200 040   2 *** 722 CLR * * * 25.0 ** ** ** ** ** ** ** ** *   51   45 1023.0 *****  993.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201705172230 080   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   45 ****** 30.18 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705172300 020   2 *** 722 CLR * * * 25.0 ** ** ** ** ** ** ** ** *   49   45 1022.7 *****  993.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201705172330 060   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   45 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180000 050   4 *** 722 CLR * * * 18.8 ** ** ** ** ** ** ** ** *   48   46 1022.4 *****  993.0 *** *** *****  0.00 ***** ***** ** 
125660 99999 201705180030 060   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   48   45 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180100 040   4 *** 722 CLR * * * 18.8 ** ** ** ** ** ** ** ** *   47   45 1022.2 *****  992.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201705180130 060   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   43 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180200 990   1 *** 722 SCT * * * 12.5 ** ** ** ** ** ** ** ** *   46   45 1021.9 *****  992.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201705180230 070   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   45 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180300 040   2 *** 722 SCT * * * 12.5 ** ** ** ** ** ** ** ** *   47   45 1021.8 *****  992.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201705180330 050   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   46   45 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180400 050   4 *** 722 SCT * * * 12.5 ** ** ** ** ** ** ** ** *   49   46 1021.7 *****  992.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201705180430 060   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   48 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180500 050   4 *** 722 SCT * * * 12.5 ** ** ** ** ** ** ** ** *   55   50 1021.3 *****  992.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201705180530 060   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   50 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180600 070   6 *** 722 SCT * * * 12.5 ** ** ** ** ** ** ** ** *   57   50 1021.2 30.15 ******  63  46 ***** ***** *****  0.00 ** 
125660 99999 201705180630 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   50 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180700 050   4 *** 722 SCT * * * 12.5 ** ** ** ** ** ** ** ** *   61   50 1020.8 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180730 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   52 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180800 080   7 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   66   53 1020.1 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180830 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   66   50 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180900 070   7 *** *** BKN * * * 18.8 ** ** ** ** ** ** ** ** *   68   52 1019.4 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705180930 990   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   52 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181000 040   2 *** *** BKN * * * 18.8 ** ** ** ** ** ** ** ** *   72   50 1018.7 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181030 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   48 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181100 990   2 *** *** BKN * * * 25.0 ** ** ** ** ** ** ** ** *   73   48 1018.2 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181130 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   50 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181200 990   6 *** *** BKN * * * 25.0 ** ** ** ** ** ** ** ** *   73   47 1017.7 30.06 ****** *** *** *****  0.00 ***** ***** ** 
125660 99999 201705181230 080   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   48 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181300 040  11 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   74   50 1017.3 *****  989.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201705181330 060  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   50 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181400 040  11 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   74   52 1016.8 *****  988.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201705181430 040  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   50 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181500 060   9 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   74   48 1016.4 *****  988.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201705181530 050  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181600 050  14 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   73   50 1016.0 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181630 060  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181700 060   9 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   71   48 1015.9 *****  987.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201705181730 050  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   50 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181800 050   9 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   67   50 1016.0 *****  987.8  74  58 ***** ***** *****  0.00 ** 
125660 99999 201705181830 050   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   66   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705181900 030   9 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   64   48 1016.4 *****  988.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201705181930 030   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705182000 010   9 *** 722 CLR * * * 25.0 ** ** ** ** ** ** ** ** *   63   48 1016.4 *****  987.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201705182030 030   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   48 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705182100 030   8 *** *** *** * * * 25.0 ** ** ** ** ** ** ** ** *   61   46 1016.5 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705182130 040   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   46 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705182200 020   7 *** 722 CLR * * * 25.0 ** ** ** ** ** ** ** ** *   58   46 1016.3 *****  987.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201705182230 040   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   57   46 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705182300 020   7 *** 722 CLR * * * 12.5 ** ** ** ** ** ** ** ** *   55   46 1016.1 *****  987.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201705182330 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   45 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705190000 020   4 *** 722 CLR * * * 18.8 ** ** ** ** ** ** ** ** *   53   46 1016.2 *****  987.2 *** *** *****  0.00 ***** ***** ** 
125660 99999 201705190030 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   46 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705190100 040   4 *** 722 CLR * * * 18.8 ** ** ** ** ** ** ** ** *   53   46 1016.1 *****  987.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201705190130 070   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   45 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705190200 360   0 *** 722 CLR * * * 18.8 ** ** ** ** ** ** ** ** *   50   45 1016.3 *****  987.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201705190230 060   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   46 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705190300 020   4 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   49   46 1016.3 *****  987.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201705190330 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   50   46 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705190400 040   4 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   51   46 1016.2 *****  987.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201705190430 060   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   48 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705190500 050   4 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   57   48 1015.8 *****  987.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201705190530 990   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   48 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705190600 070   4 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   61   50 1015.6 29.97 ******  67  49 ***** ***** *****  0.00 ** 
125660 99999 201705190630 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   50 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705190700 060   4 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   65   50 1015.4 *****  987.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201705190730 990   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   52 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705190800 080   4 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   70   53 1014.8 *****  986.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201705190830 990   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   72   52 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705190900 090   7 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   73   51 1014.3 *****  986.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201705190930 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   48 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191000 990   7 *** 722 SCT * * * 25.0 ** ** ** ** ** ** ** ** *   73   52 1013.7 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191030 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   54 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191100 050   9 *** 722 SCT * * * 31.2 ** ** ** ** ** ** ** ** *   75   51 1013.1 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191130 990   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   55 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191200 050  11 *** 722 SCT * * * 31.2 ** ** ** ** ** ** ** ** *   76   55 1012.6 *****  984.9 *** *** *****  0.00 ***** ***** ** 
125660 99999 201705191230 090  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   77   55 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191300 070  11 *** 722 SCT * * * 31.2 ** ** ** ** ** ** ** ** *   78   55 1011.9 *****  984.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201705191330 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   57 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191400 080  11 *** 722 SCT * * * 31.2 ** ** ** ** ** ** ** ** *   78   54 1011.4 *****  983.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201705191430 990  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   79   52 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191500 070  11 *** *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   78   55 1010.9 *****  983.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201705191530 070  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   77   54 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191600 070  11 *** *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   76   57 1010.7 *****  983.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201705191630 060  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   75   55 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191700 050   9 *** *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   74   55 1010.6 *****  982.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201705191730 050  11 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   73   54 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191800 040  11 *** *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   72   55 1010.9 *****  983.0  79  61 ***** ***** *****  0.00 ** 
125660 99999 201705191830 050  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   54 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191900 050  11 *** 722 SCT * * * 31.2 ** ** ** ** ** ** ** ** *   69   54 1011.1 29.85 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705191930 040  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   52 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705192000 030  11 *** 722 SCT * * * 31.2 ** ** ** ** ** ** ** ** *   66   50 1011.4 *****  983.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201705192030 040  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   64   50 ****** 29.85 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705192100 020   7 *** 722 SCT * * * 31.2 ** ** ** ** ** ** ** ** *   63   50 1011.6 *****  983.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201705192130 030   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   50 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705192200 020   2 *** 722 CLR * * * 31.2 ** ** ** ** ** ** ** ** *   62   50 1012.2 *****  983.8 *** *** ***** ***** ***** ***** ** 
125660 99999 201705192230 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   50 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705192300 990   1 *** *** *** * * * 25.0 ** ** ** ** ** ** ** ** *   59   50 1012.5 29.88 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705192330 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   57   50 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705200000 *** *** *** *** *** * * * 25.0 ** ** ** ** ** ** ** ** *   56   50 1012.7 *****  984.0 *** *** *****  0.00 ***** ***** ** 
125660 99999 201705200030 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   50 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705200100 360   2 *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   55   50 1012.9 *****  984.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201705200130 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   50 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705200200 *** *** *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   54   50 1012.7 *****  983.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201705200230 990   1 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   50 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705200300 *** *** *** 722 SCT * * * 18.8 ** ** ** ** ** ** ** ** *   53   50 1012.9 *****  984.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201705200330 060   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   50 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705200400 270   2 ***  98 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   55   52 1013.0 *****  984.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201705200430 990   2 ***  67 *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   54 ****** 29.88 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705200500 230   4 ***  66 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   62   55 1013.0 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705200530 990   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   55 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705200600 230   7 *** *** BKN * * * 18.8 ** ** ** ** ** ** ** ** *   65   55 1013.2 *****  985.0  71  52 ***** ***** *****  0.00 ** 
125660 99999 201705200630 990  10 ***  68 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   54 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705200700 230  11 ***  65 BKN * * * 21.9 ** ** ** ** ** ** ** ** *   66   55 1013.7 *****  985.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201705200730 230  10 ***  68 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   57 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705200800 230  11 ***  68 BKN * * * 21.9 ** ** ** ** ** ** ** ** *   67   55 1013.6 *****  985.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201705200830 220  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   57 ****** 29.91 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705200900 230  11 *** 722 SCT * * * 21.9 ** ** ** ** ** ** ** ** *   71   57 1013.5 *****  985.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201705200930 990   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   57 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705201000 240  11 ***  64 *** * * * 18.8 ** ** ** ** ** ** ** ** *   73   57 1013.4 *****  985.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201705201030 240  14 ***  66 *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   59 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705201100 250  16 ***  55 *** * * *  6.2 ** ** ** ** ** ** ** ** *   71   59 1013.6 *****  985.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201705201130 250  20 ***  50 *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   59 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705201200 250  18 *** *** BKN * * * 12.5 ** ** ** ** ** ** ** ** *   69   59 1013.9 29.94 ****** *** *** *****  0.00 ***** ***** ** 
125660 99999 201705201230 260  20 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   57 ****** 29.94 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705201300 260  18 *** *** *** * * * 11.2 ** ** ** ** ** ** ** ** *   67   57 1014.5 *****  986.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201705201330 990  17 ***  29 *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   57 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705201400 260  18 ***  26 BKN * * * 11.2 ** ** ** ** ** ** ** ** *   65   57 1015.0 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705201430 260  18 ***  19 *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   55 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705201500 270  13 ***  28 *** * * *  9.4 ** ** ** ** ** ** ** ** *   63   55 1015.6 *****  987.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201705201530 260  17 ***  28 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   55 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705201600 280  18 ***  21 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   55 1015.8 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705201630 990  14 ***  18 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   55 ****** 29.97 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705201700 270  16 ***  16 OVC * * *  9.4 ** ** ** ** ** ** ** ** *   61   54 1016.3 *****  987.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201705201730 280  14 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   54 ****** 30.00 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705201800 270  13 ***  12 OVC * * *  9.4 ** ** ** ** ** ** ** ** *   59   54 1017.4 *****  988.7  74  59 ***** ***** *****  0.00 ** 
125660 99999 201705201830 990  10 ***  11 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   54 ****** 30.03 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705201900 270  10 ***  11 OVC * * *  9.4 ** ** ** ** ** ** ** ** *   58   55 1017.9 *****  989.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201705201930 990   9 ***  10 *** * * *  5.0 51 ** ** ** ** ** ** ** *   57   55 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705202000 260   9 ***   6 OVC * * *  4.4 51 ** ** ** ** ** ** ** 5   57   55 1018.4 *****  989.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201705202030 260   9 ***   6 *** * * *  5.0 51 ** ** ** ** ** ** ** *   57   55 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705202100 270  11 ***   6 *** * * *  4.4 51 ** ** ** ** ** ** ** 5   57   55 1018.7 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705202200 270   9 ***   6 OVC * * *  4.4 51 ** ** ** ** ** ** ** 5   57   55 1019.0 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705202230 250   9 ***   5 *** * * *  3.1 51 10 ** ** ** ** ** ** *   55   54 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705202300 250   9 ***   5 OVC * * *  2.5 51 ** ** ** ** ** ** ** 5   56   55 1019.0 *****  990.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201705202330 250   9 ***   5 *** * * *  2.5 51 10 ** ** ** ** ** ** *   55   54 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705210000 250   9 ***   5 OVC * * *  2.5 51 ** ** ** ** ** ** ** 5   56   55 1019.1 *****  990.2 *** *** *****  0.00 ***** ***** ** 
125660 99999 201705210030 260   9 ***   5 *** * * *  2.2 51 10 ** ** ** ** ** ** *   55   54 ****** 30.06 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705210100 260   9 ***   5 *** * * *  2.5 51 10 ** ** ** ** ** ** 5   56   54 1019.2 *****  990.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201705210130 260   8 ***   6 *** * * *  2.6 51 10 ** ** ** ** ** ** *   55   54 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705210200 270   7 ***   6 *** * * *  3.1 51 10 ** ** ** ** ** ** 5   55   54 1019.3 *****  990.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201705210230 260   7 ***   6 *** * * *  3.1 51 10 ** ** ** ** ** ** *   55   54 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705210300 260   8 ***   6 *** * * *  4.4 51 ** ** ** ** ** ** ** 5   55   54 1019.6 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705210330 280   7 ***   8 *** * * *  5.0 ** ** ** ** ** ** ** ** *   55   54 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705210400 280   7 ***   9 OVC * * *  5.0 20 ** ** ** ** ** ** ** 2   55   52 1020.1 *****  991.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201705210430 990  11 ***  10 *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   52 ****** 30.09 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705210500 280   9 ***  10 OVC * * *  6.2 ** ** ** ** ** ** ** ** *   54   51 1020.5 *****  991.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201705210530 290  11 ***  10 *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   50 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705210600 260  13 ***  11 *** * * *  6.2 01 ** ** ** ** ** ** ** 5   54   50 1021.0 *****  991.9  59  53 ***** *****  0.00  0.00 ** 
125660 99999 201705210630 270  13 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   48 ****** 30.12 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201705210700 260   9 ***  16 OVC * * * 12.5 ** ** ** ** ** ** ** ** *   54   50 1021.6 *****  992.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201705210730 260  11 ***  15 *** * * *  6.2 ** ** ** ** ** ** ** ** *   55   50 ****** 30.15 ****** *** *** ***** ***** ***** ***** ** 
