  USAF  WBAN YR--MODAHRMN DIR SPD GUS CLG SKC L M H  VSB MW MW MW MW AW AW AW AW W TEMP DEWP    SLP   ALT    STP MAX MIN PCP01 PCP06 PCP24 PCPXX SD
125660 99999 201606122130 030   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   46 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606122200 020   7 *** *** *** * * * 25.0 ** ** ** ** ** ** ** ** *   55   46 1008.7 *****  980.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201606122230 030   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   54   46 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606122300 020   7 *** *** SCT * * * 25.0 ** ** ** ** ** ** ** ** *   54   46 1008.4 *****  979.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201606122330 030   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   46 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606130000 020   7 *** 722 CLR * * * 25.0 ** ** ** ** ** ** ** ** *   53   47 1008.1 29.74 ****** *** *** *****  0.00 ***** ***** ** 
125660 99999 201606130030 040   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   46 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606130100 020   7 *** *** SCT * * * 25.0 ** ** ** ** ** ** ** ** *   51   46 1007.9 *****  979.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201606130130 030   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   46 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606130200 040   8 *** *** BKN * * * 18.8 ** ** ** ** ** ** ** ** *   52   47 1007.4 *****  978.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201606130230 050   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   46 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606130300 050   4 *** *** BKN * * * 18.8 ** ** ** ** ** ** ** ** *   52   48 1007.4 *****  978.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201606130330 060   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   52   48 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606130400 050   7 *** *** BKN * * * 18.8 ** ** ** ** ** ** ** ** *   54   48 1007.0 *****  978.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201606130430 060   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   50 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606130500 040   9 *** *** BKN * * * 18.8 ** ** ** ** ** ** ** ** *   56   50 1006.6 *****  978.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201606130530 990   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   52 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606130600 070   7 *** *** BKN * * * 25.0 ** ** ** ** ** ** ** ** *   61   51 1006.3 29.71 ******  66  51 ***** ***** *****  0.00 ** 
125660 99999 201606130630 090  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   52 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606130700 060  11 *** *** BKN * * * 25.0 ** ** ** ** ** ** ** ** *   64   52 1005.6 *****  977.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201606130730 990  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   66   52 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606130800 060  11 *** *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   67   50 1004.8 *****  976.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201606130830 070  13 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   50 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606130900 090  13 *** *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   68   48 1004.5 *****  976.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201606130930 990  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   50 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606131000 070  13 *** *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   70   51 1003.7 *****  976.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201606131030 990  14 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   54 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606131100 990  13 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   72   51 1003.0 29.62 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606131130 990  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 29.62 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606131200 060  16  25 *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   72   50 1002.2 *****  974.6 *** *** *****  0.00 ***** ***** ** 
125660 99999 201606131230 060  17 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   52 ****** 29.59 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606131300 070  13 *** *** *** * * * 31.2 ** ** ** ** ** ** ** ** *   72   52 1002.0 *****  974.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201606131330 070  15 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   52 ****** 29.59 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606131400 060  13  27 *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   71   50 1001.8 *****  974.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201606131430 060  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   48 ****** 29.59 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606131500 060  11 *** *** *** * * * 31.2 ** ** ** ** ** ** ** ** *   70   50 1001.4 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606131530 060  10 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   52 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606131600 060  11 *** *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   70   52 1001.1 *****  973.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201606131630 080   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   68   50 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606131700 070   7 *** *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   68   50 1001.2 *****  973.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201606131730 070   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   52 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606131800 070   9  27 *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   52 1001.3 29.56 ******  73  61 ***** ***** *****  0.00 ** 
125660 99999 201606131830 060  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   52 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606131900 060  13 *** *** *** * * * 31.2 ** ** ** ** ** ** ** ** *   65   54 1001.4 *****  973.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201606131930 070  13 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   54 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606132000 070  11 *** *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   64   54 1001.8 *****  973.8 *** *** ***** ***** ***** ***** ** 
125660 99999 201606132030 080   8 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   63   54 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606132100 040   4 *** *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   61   54 1001.7 *****  973.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201606132130 040   9 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   54 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606132200 040   9 ***  98 BKN * * * 25.0 ** ** ** ** ** ** ** ** *   60   54 1001.4 *****  973.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201606132230 050   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   52 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606132300 030   7 ***  98 BKN * * * 25.0 ** ** ** ** ** ** ** ** *   58   52 1001.2 *****  972.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201606132330 030   7 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   57   52 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606140000 040   7 ***  98 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   57   52 1001.0 29.53 ****** *** *** *****  0.00 ***** ***** ** 
125660 99999 201606140030 040   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   57   52 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606140100 030   4 ***  98 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   56   52 1000.7 *****  972.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201606140130 030   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   52 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606140200 020   4 *** *** BKN * * * 18.8 ** ** ** ** ** ** ** ** *   55   50 1000.7 *****  972.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201606140230 020   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   50 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606140300 020   2 *** *** BKN * * * 18.8 ** ** ** ** ** ** ** ** *   54   50 1000.9 *****  972.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201606140330 040   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   50 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606140400 040   7 ***  98 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   57   52 1000.7 *****  972.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201606140430 060   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   52 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606140500 990   5 ***  98 BKN * * * 12.5 ** ** ** ** ** ** ** ** *   58   52 1000.9 *****  972.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201606140530 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   52 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606140600 990   1 ***  98 BKN * * * 12.5 ** ** ** ** ** ** ** ** *   59   52 1000.8 29.53 ******  67  54 ***** ***** *****  0.00 ** 
125660 99999 201606140630 990   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   52 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606140700 070   4 *** *** *** * * * 12.5 ** ** ** ** ** ** ** ** *   63   54 1000.5 *****  972.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201606140730 990   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   64   54 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606140800 990   5 *** *** SCT * * * 18.8 ** ** ** ** ** ** ** ** *   66   53 1000.4 *****  972.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201606140830 990   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   54 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606140900 990   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   54 1000.1 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606140930 990   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   55 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606141000 070   7 *** *** *** * * * 25.0 ** ** ** ** ** ** ** ** *   70   54  999.5 *****  971.9 *** *** ***** ***** ***** ***** ** 
125660 99999 201606141030 990   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   55 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606141100 080   7  18 *** SCT * * * 25.0 ** ** ** ** ** ** ** ** *   71   54  999.0 *****  971.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201606141130 990   9 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   54 ****** 29.50 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606141200 990   9  18 *** BKN * * *  6.2 17 ** ** ** ** ** ** ** 1   71   53  998.9 *****  971.4 *** *** *****  0.00 ***** ***** ** 
125660 99999 201606141230 990  10 ***  40 *** * * *  6.2 17 ** ** ** ** ** ** ** *   68   55 ****** 29.50 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606141300 990   5 ***  38 *** * * *  5.0 95 ** ** ** ** ** ** ** 9   63   54  999.5 29.50 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606141330 990   7 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   59 ****** 29.50 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606141400 050   9 *** *** *** * * * 18.8 29 ** ** ** ** ** ** ** 8   70   59  999.0 *****  971.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201606141430 040  10 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   57 ****** 29.50 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606141500 070   4 *** *** *** * * * 18.8 03 ** ** ** ** ** ** ** 9   69   57  999.2 *****  971.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201606141530 140   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   57 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606141600 090   7 ***  42 BKN * * * 18.8 ** ** ** ** ** ** ** ** *   67   55  999.6 *****  971.8 *** *** ***** ***** ***** ***** ** 
125660 99999 201606141630 100   6 ***  36 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   55 ****** 29.50 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606141700 080   7 ***  45 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   57  999.4 *****  971.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201606141730 090   6 ***  45 *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   55 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606141800 060   7 ***  45 BKN * * * 18.8 01 ** ** ** ** ** ** ** 9   67   57  999.7 *****  971.9  72  60 ***** ***** *****  0.04 ** 
125660 99999 201606141830 110   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   66   57 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606141900 060   7 *** *** *** * * * 18.8 ** ** ** ** ** ** ** ** *   64   57 1000.2 *****  972.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201606141930 990   2 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   55 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606142000 050   4 *** *** *** * * * 12.5 ** ** ** ** ** ** ** ** *   62   55 1000.6 *****  972.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201606142030 110   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   55 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606142100 050   4 *** *** SCT * * * 12.5 ** ** ** ** ** ** ** ** *   60   55 1000.8 *****  972.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201606142130 030   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   59   55 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606142200 030   2 *** *** SCT * * * 12.5 ** ** ** ** ** ** ** ** *   58   55 1000.9 *****  972.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201606142230 020   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   57   54 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606142300 010   2 *** *** SCT * * *  9.4 ** ** ** ** ** ** ** ** *   56   54 1000.8 *****  972.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201606142330 030   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   55   54 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150000 010   2 *** 722 CLR * * *  6.2 ** ** ** ** ** ** ** ** *   55   54 1000.7 *****  972.3 *** *** *****  0.00 ***** ***** ** 
125660 99999 201606150030 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   54   52 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150100 070   4 *** 722 CLR * * *  6.2 ** ** ** ** ** ** ** ** *   55   52 1000.6 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150130 030   2 *** 722 CLR * * *  5.0 12 ** ** ** ** ** ** ** *   54   52 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150200 270   2 *** 722 CLR * * *  4.4 11 ** ** ** ** ** ** ** 0   52   50 1000.8 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150230 990   1 *** 722 CLR * * *  4.4 12 ** ** ** ** ** ** ** *   52   50 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150300 *** *** *** 722 CLR * * *  3.1 12 11 ** ** ** ** ** ** 0   52   51 1001.2 *****  972.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201606150330 260   3 ***   1 *** * * *  0.1 44 ** ** ** ** ** ** ** *   52   52 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150400 240   2 ***   1 OVC * * *  0.1 46 ** ** ** ** ** ** ** 1   53   52 1001.1 *****  972.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201606150430 990   1 ***   1 *** * * *  0.2 44 ** ** ** ** ** ** ** *   54   54 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150500 360   0 ***   1 BKN * * *  0.3 44 ** ** ** ** ** ** ** 4   55   55 1001.2 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150530 990   2 ***   1 *** * * *  0.4 11 10 ** ** ** ** ** ** *   55   55 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150600 360   0 ***   1 BKN * * *  1.2 28 ** ** ** ** ** ** ** 4   59   55 1001.4 *****  973.2  67  51 ***** *****  0.04  0.00 ** 
125660 99999 201606150630 990   2 *** *** *** * * *  3.1 10 ** ** ** ** ** ** ** *   61   57 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150700 990   2 *** *** *** * * *  4.4 10 ** ** ** ** ** ** ** 1   64   57 1001.4 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150730 990   3 *** *** *** * * *  5.0 ** ** ** ** ** ** ** ** *   66   59 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150800 990   3 *** *** SCT * * *  6.2 ** ** ** ** ** ** ** ** *   68   57 1000.7 *****  973.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201606150830 990   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   59 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606150900 220   4 *** *** *** * * * 18.8 ** ** ** ** ** ** ** ** *   71   55 1000.3 *****  972.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201606150930 990   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   72   55 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606151000 070   2 *** *** *** * * * 25.0 ** ** ** ** ** ** ** ** *   74   55  999.6 *****  972.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201606151030 990   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   73   55 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606151100 100   4 *** *** SCT * * * 25.0 ** ** ** ** ** ** ** ** *   75   54  999.4 *****  972.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201606151130 990   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   75   52 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606151200 190   4 *** *** SCT * * *  6.2 ** ** ** ** ** ** ** ** *   75   48  999.2 *****  971.9 *** *** *****  0.00 ***** ***** ** 
125660 99999 201606151230 990   3 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   79   52 ****** 29.50 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606151300 990   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   75   52  998.8 29.50 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606151330 990   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   75   50 ****** 29.50 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606151400 990   6 *** *** BKN * * *  6.2 ** ** ** ** ** ** ** ** *   74   52  999.2 *****  971.8 *** *** ***** ***** ***** ***** ** 
125660 99999 201606151430 260  18 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   70   57 ****** 29.53 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606151500 270  11 *** *** *** * * * 25.0 ** ** ** ** ** ** ** ** *   68   55 1000.0 *****  972.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201606151530 990   8 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   68   55 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606151600 200   9 *** *** *** * * * 18.8 ** ** ** ** ** ** ** ** *   66   57 1001.3 *****  973.4 *** *** ***** ***** ***** ***** ** 
125660 99999 201606151630 230   9 *** *** *** * * *  4.4 80 ** ** ** ** ** ** ** *   63   61 ****** 29.56 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606151700 210   4 ***  26 BKN * * *  6.2 80 ** ** ** ** ** ** ** 8   62   60 1001.6 *****  973.5 *** *** ***** ***** ***** ***** ** 
125660 99999 201606151730 260   5 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   61 ****** 29.59 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606151800 240   7  25 *** BKN * * *  9.4 25 ** ** ** ** ** ** ** 1   64   61 1002.5 *****  974.4  77  60 ***** ***** *****  0.08 ** 
125660 99999 201606151830 260   8 ***  50 *** * * *  6.2 ** ** ** ** ** ** ** ** *   63   61 ****** 29.62 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606151900 250   9 ***  30 BKN * * *  6.2 80 ** ** ** ** ** ** ** 2   62   59 1003.2 *****  975.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201606151930 280   6 ***  33 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.62 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606152000 230   7 ***  26 *** * * *  6.2 80 ** ** ** ** ** ** ** 8   61   59 1003.8 *****  975.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201606152030 990   5 ***  26 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606152100 220   7 ***  26 BKN * * *  9.4 25 ** ** ** ** ** ** ** 8   60   59 1004.4 *****  976.1 *** *** ***** ***** ***** ***** ** 
125660 99999 201606152130 220   6 ***  30 *** * * *  6.2 ** ** ** ** ** ** ** ** *   61   59 ****** 29.65 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606152200 230   9 ***  26 BKN * * *  9.4 ** ** ** ** ** ** ** ** *   60   59 1005.3 *****  977.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201606152230 220   7 ***  30 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   57 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606152300 230   7 ***  23 BKN * * *  6.2 ** ** ** ** ** ** ** ** *   59   57 1005.6 *****  977.3 *** *** ***** ***** ***** ***** ** 
125660 99999 201606152330 240  11 ***  17 *** * * *  6.2 ** ** ** ** ** ** ** ** *   59   57 ****** 29.68 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606160000 250   9 ***  30 *** * * *  6.2 01 ** ** ** ** ** ** ** 8   59   55 1006.0 29.68 ****** *** *** *****  0.01 ***** ***** ** 
125660 99999 201606160030 260   6 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   55 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606160100 190   4 *** *** *** * * *  6.2 ** ** ** ** ** ** ** ** *   57   55 1006.5 *****  978.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201606160130 200   6 *** *** *** * * *  4.4 ** ** ** ** ** ** ** ** *   57   55 ****** 29.71 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606160200 260   3 *** *** SCT * * *  2.5 12 11 ** ** ** ** ** ** 0   55   53 1007.4 *****  978.7 *** *** ***** ***** ***** ***** ** 
125660 99999 201606160230 990   2 *** 722 CLR * * *  0.5 11 10 ** ** ** ** ** ** *   54   54 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606160300 250   2 *** 722 CLR * * *  0.4 46 ** ** ** ** ** ** ** 1   54   53 1007.7 *****  979.0 *** *** ***** ***** ***** ***** ** 
125660 99999 201606160330 990   2 *** 722 CLR * * *  0.2 44 ** ** ** ** ** ** ** *   54   54 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606160400 270   4 *** 722 SCT * * *  0.4 42 ** ** ** ** ** ** ** 4   55   54 1007.9 *****  979.2 *** *** ***** ***** ***** ***** ** 
125660 99999 201606160430 240   3 *** 722 CLR * * *  5.0 ** ** ** ** ** ** ** ** *   55   55 ****** 29.74 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606160500 250   2 *** *** SCT * * * 12.5 28 ** ** ** ** ** ** ** 0   58   55 1008.1 *****  979.6 *** *** ***** ***** ***** ***** ** 
125660 99999 201606160530 990   5 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   61   55 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606160600 990   3 *** *** BKN * * * 25.0 03 ** ** ** ** ** ** ** 4   63   57 1008.3 29.77 ******  63  54 ***** *****  0.11  0.01 ** 
125660 99999 201606160630 990   3 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   64   57 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606160700 990   5 *** *** BKN * * * 31.2 ** ** ** ** ** ** ** ** *   65   57 1007.9 *****  979.8 *** *** ***** ***** ***** ***** ** 
125660 99999 201606160730 990   6 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   66   55 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
125660 99999 201606160800 210   4 *** *** SCT * * * 31.2 ** ** ** ** ** ** ** ** *   67   55 1007.8 *****  979.8 *** *** ***** ***** ***** ***** ** 
125660 99999 201606160830 990   2 *** *** *** * * * **** ** ** ** ** ** ** ** ** *   70   57 ****** 29.77 ****** *** *** ***** ***** ***** ***** ** 
